Year;Month;Day;Wind_Speed_Max_ms;Wind_Max_Direction_Dg
2011;6;12;10,1;354
2011;6;13;6,4;332
2011;6;14;8;298
2011;6;15;3;270
2011;6;16;5,8;180
2011;6;17;6,8;281
2011;6;18;13,2;304
2011;6;19;16,1;287
2011;6;20;11,3;276
2011;6;21;11,7;315
2011;6;22;11,9;208
2011;6;23;7,7;292
2011;6;24;10,5;326
2011;6;25;8,9;343
2011;6;26;6,5;326
2011;6;27;7,1;28
2011;6;28;11;354
2011;6;29;12,1;118
2011;6;30;15,6;292
2011;7;1;7,3;84
2011;7;2;11,9;264
2011;7;3;11,2;247
2011;7;4;7,5;298
2011;7;5;7,3;354
2011;7;6;7,3;360
2011;7;7;7;157
2011;7;8;10;276
2011;7;9;6,3;101
2011;7;10;7,6;287
2011;7;11;14;247
2011;7;12;7,4;354
2011;7;13;10,7;219
2011;7;14;11,8;197
2011;7;15;8,6;253
2011;7;16;4,7;326
2011;7;17;11,3;253
2011;7;18;9;208
2011;7;19;7,8;169
2011;7;20;9,5;197
2011;7;21;9,6;276
2011;7;22;9,2;292
2011;7;23;6;259
2011;7;24;7,9;28
2011;7;25;5;214
2011;7;26;6,7;22
2011;7;27;5,5;73
2011;7;28;5,9;219
2011;7;29;6,9;39
2011;7;30;9,5;264
2011;7;31;7,2;287
2011;8;1;5,3;360
2011;8;2;7,1;39
2011;8;3;6,2;90
2011;8;4;5,5;219
2011;8;5;5,1;253
2011;8;6;6,8;107
2011;8;7;11,2;298
2011;8;8;6,4;247
2011;8;9;8,8;276
2011;8;10;8,1;349
2011;8;11;8;214
2011;8;12;7,3;225
2011;8;13;6,8;253
2011;8;14;4,8;264
2011;8;15;9,8;259
2011;8;16;7;360
2011;8;17;4,3;79
2011;8;18;7;146
2011;8;19;15;264
2011;8;20;7,4;354
2011;8;21;4,9;276
2011;8;22;5,6;236
2011;8;23;7,1;129
2011;8;24;6,4;197
2011;8;25;7,3;298
2011;8;26;10;146
2011;8;27;13,9;270
2011;8;28;5,8;67
2011;8;29;7,3;276
2011;8;30;8,8;326
2011;8;31;6,2;11
2011;9;1;5,9;321
2011;9;2;5,2;197
2011;9;3;3,8;292
2011;9;4;7,9;152
2011;9;5;14,4;264
2011;9;6;7,4;281
2011;9;7;15,2;281
2011;9;8;10,2;276
2011;9;9;9,2;304
2011;9;10;4,8;214
2011;9;11;5,4;208
2011;9;12;10,4;298
2011;9;13;8,7;276
2011;9;14;12,9;332
2011;9;15;8;287
2011;9;16;5,2;45
2011;9;17;6,9;124
2011;9;18;12,4;157
2011;9;19;11,8;360
2011;9;20;8,1;354
2011;9;21;7;39
2011;9;22;5,2;281
2011;9;23;7,4;354
2011;9;24;7,2;6
2011;9;25;6;186
2011;9;26;5;219
2011;9;27;4,5;264
2011;9;28;8,5;360
2011;9;29;7,3;73
2011;9;30;6,8;22
2011;10;1;8,1;22
2011;10;2;8,5;34
2011;10;3;4,7;276
2011;10;4;6,3;253
2011;10;5;8,1;298
2011;10;6;8;208
2011;10;7;9,9;270
2011;10;8;8,4;287
2011;10;9;8,3;51
2011;10;10;7,4;219
2011;10;11;10;304
2011;10;12;8,4;315
2011;10;13;8,4;349
2011;10;14;10,6;28
2011;10;15;9,6;349
2011;10;16;4,4;101
2011;10;17;5,8;146
2011;10;18;4,6;146
2011;10;19;6,6;208
2011;10;20;5,6;292
2011;10;21;7,4;34
2011;10;22;4,3;73
2011;10;23;3;39
2011;10;24;8,6;107
2011;10;25;15,5;118
2011;10;26;15,1;157
2011;10;27;11,4;107
2011;10;28;8,6;129
2011;10;29;3,3;292
2011;10;30;3,7;202
2011;10;31;3,2;276
2011;11;1;5;96
2011;11;2;6,2;304
2011;11;3;9,9;118
2011;11;4;13,1;107
2011;11;5;11,3;129
2011;11;6;11,1;135
2011;11;7;9,7;96
2011;11;8;10,6;67
2011;11;9;5,8;135
2011;11;10;10,3;28
2011;11;11;6,7;51
2011;11;12;3,8;118
2011;11;13;3,6;281
2011;11;14;2,4;337
2011;11;15;6,1;62
2011;11;16;4,8;107
2011;11;17;5,6;247
2011;11;18;4,5;270
2011;11;19;3,1;253
2011;11;20;4,3;219
2011;11;21;5,3;191
2011;11;22;5,4;208
2011;11;23;5,6;219
2011;11;24;4;287
2011;11;25;6,5;259
2011;11;26;6,5;202
2011;11;27;8,6;214
2011;11;28;6,6;247
2011;11;29;6,7;186
2011;11;30;5,6;174
2011;12;1;6;174
2011;12;2;7,2;163
2011;12;3;8,3;202
2011;12;4;13,2;208
2011;12;5;14,7;247
2011;12;6;11,2;208
2011;12;7;13,3;208
2011;12;8;17,4;281
2011;12;9;12,4;214
2011;12;10;5,7;242
2011;12;11;5,7;135
2011;12;12;7,4;202
2011;12;13;8,4;112
2011;12;14;8,5;107
2011;12;15;7;208
2011;12;16;16,9;180
2011;12;17;12,8;281
2011;12;18;9,1;219
2011;12;19;6;191
2011;12;20;3,3;231
2011;12;21;8;276
2011;12;22;4,7;253
2011;12;23;3,8;264
2011;12;24;9,4;276
2011;12;25;6,3;270
2011;12;26;5,3;219
2011;12;27;5,1;202
2011;12;28;8,2;169
2011;12;29;6,7;219
2011;12;30;12,2;219
2011;12;31;7;253
2012;1;1;5,1;174
2012;1;2;7,1;202
2012;1;3;9,1;163
2012;1;4;14,3;337
2012;1;5;18,7;202
2012;1;6;15,1;315
2012;1;7;8;214
2012;1;8;6,8;264
2012;1;9;7,6;304
2012;1;10;10,1;332
2012;1;11;7,9;292
2012;1;12;10,4;214
2012;1;13;15,3;287
2012;1;14;13,2;309
2012;1;15;9,7;337
2012;1;16;7,8;349
2012;1;17;6,1;270
2012;1;18;6,6;304
2012;1;19;9,8;231
2012;1;20;13,1;276
2012;1;21;11,5;208
2012;1;22;11;354
2012;1;23;12,3;247
2012;1;24;9,5;22
2012;1;25;9,2;354
2012;1;26;11;22
2012;1;27;4,3;34
2012;1;28;5,1;101
2012;1;29;4,6;34
2012;1;30;5,5;28
2012;1;31;6,1;45
2012;2;1;8,5;45
2012;2;2;10;51
2012;2;3;9,8;22
2012;2;4;13,7;354
2012;2;5;11,3;22
2012;2;6;13;17
2012;2;7;12,1;22
2012;2;8;6,8;28
2012;2;9;8,3;28
2012;2;10;9,2;28
2012;2;11;8,1;17
2012;2;12;5,5;96
2012;2;13;5,1;264
2012;2;14;2,8;281
2012;2;15;16,6;304
2012;2;16;13,5;360
2012;2;17;9,5;292
2012;2;18;8,4;292
2012;2;19;7,2;152
2012;2;20;6,7;354
2012;2;21;5,9;247
2012;2;22;3,2;247
2012;2;23;9,1;214
2012;2;24;11,1;287
2012;2;25;12,1;354
2012;2;26;12,4;6
2012;2;27;8,8;309
2012;2;28;7;253
2012;2;29;9,9;354
2012;3;1;4,8;242
2012;3;2;9;17
2012;3;3;9,2;34
2012;3;4;6,3;90
2012;3;5;5,8;17
2012;3;6;10;28
2012;3;7;8,3;191
2012;3;8;7,1;174
2012;3;9;7,1;28
2012;3;10;6,4;247
2012;3;11;13,9;332
2012;3;12;8,8;321
2012;3;13;8,7;304
2012;3;14;10,7;315
2012;3;15;9;17
2012;3;16;6,2;225
2012;3;17;6,3;231
2012;3;18;8;180
2012;3;19;8,7;343
2012;3;20;7;309
2012;3;21;6;315
2012;3;22;6,6;22
2012;3;23;4,7;28
2012;3;24;6,9;39
2012;3;25;11,7;354
2012;3;26;10,7;28
2012;3;27;13;326
2012;3;28;10,7;276
2012;3;29;13,5;304
2012;3;30;12,9;292
2012;3;31;16;332
2012;4;1;11,8;292
2012;4;2;8,4;214
2012;4;3;7,7;253
2012;4;4;7,9;247
2012;4;5;11,2;34
2012;4;6;6,9;28
2012;4;7;9,5;309
2012;4;8;14;354
2012;4;9;7;326
2012;4;10;12,1;124
2012;4;11;11,8;124
2012;4;12;6,8;276
2012;4;13;5,8;34
2012;4;14;13,4;17
2012;4;15;8,7;17
2012;4;16;7,1;354
2012;4;17;10,7;349
2012;4;18;7,5;276
2012;4;19;8,7;270
2012;4;20;9,7;152
2012;4;21;7,3;259
2012;4;22;8,8;292
2012;4;23;7,5;157
2012;4;24;13,4;202
2012;4;25;8,7;281
2012;4;26;10,4;112
2012;4;27;8,5;135
2012;4;28;8,8;197
2012;4;29;11,1;191
2012;4;30;8,9;191
2012;5;1;10,7;202
2012;5;2;9,3;208
2012;5;3;8,3;214
2012;5;4;4,7;202
2012;5;5;12;247
2012;5;6;10,2;315
2012;5;7;8,4;28
2012;5;8;6,8;28
2012;5;9;6,9;214
2012;5;10;7,4;247
2012;5;11;7,6;225
2012;5;12;11,3;360
2012;5;13;10,9;39
2012;5;14;10,4;34
2012;5;15;7,1;281
2012;5;16;10;332
2012;5;17;13;343
2012;5;18;9;112
2012;5;19;7,6;208
2012;5;20;9,6;242
2012;5;21;10,2;169
2012;5;22;11,1;62
2012;5;23;14,4;28
2012;5;24;14,4;354
2012;5;25;14,1;39
2012;5;26;11,3;337
2012;5;27;8,3;39
2012;5;28;10,2;360
2012;5;29;5,9;253
2012;5;30;10,7;326
2012;5;31;9,2;214
2012;6;1;14,1;343
2012;6;2;9,8;214
2012;6;3;12,2;287
2012;6;4;8,3;264
2012;6;5;14,3;270
2012;6;6;6,9;247
2012;6;7;7;225
2012;6;8;6,5;247
2012;6;9;4,7;298
2012;6;10;8,5;298
2012;6;11;5;197
2012;6;12;11,1;276
2012;6;13;8,7;236
2012;6;14;9,2;276
2012;6;15;4,9;28
2012;6;16;10,4;141
2012;6;17;6,2;169
2012;6;18;8,1;118
2012;6;19;7,4;28
2012;6;20;9,2;208
2012;6;21;9,8;236
2012;6;22;7,8;292
2012;6;23;5,9;17
2012;6;24;15,8;276
2012;6;25;9,8;281
2012;6;26;8,2;309
2012;6;27;7,9;253
2012;6;28;5,2;253
2012;6;29;8,2;118
2012;6;30;8;141
2012;7;1;16,3;264
2012;7;2;8,7;101
2012;7;3;9,6;107
2012;7;4;7,6;79
2012;7;5;11,3;208
2012;7;6;11,9;197
2012;7;7;6,8;186
2012;7;8;9,1;287
2012;7;9;7,7;304
2012;7;10;8,8;298
2012;7;11;14,1;309
2012;7;12;10;281
2012;7;13;3,7;242
2012;7;14;8,3;247
2012;7;15;9,6;247
2012;7;16;15;287
2012;7;17;12,5;326
2012;7;18;8,5;264
2012;7;19;16,1;287
2012;7;20;6,8;214
2012;7;21;6,9;34
2012;7;22;11;354
2012;7;23;10,1;11
2012;7;24;8,2;34
2012;7;25;6,3;146
2012;7;26;5,6;247
2012;7;27;9,2;292
2012;7;28;10,1;276
2012;7;29;7,1;321
2012;7;30;6;321
2012;7;31;5,5;292
2012;8;1;6,2;360
2012;8;2;7,1;214
2012;8;3;8,2;247
2012;8;4;5,8;354
2012;8;5;6,1;219
2012;8;6;16,7;281
2012;8;7;9,2;276
2012;8;8;10;270
2012;8;9;8,6;22
2012;8;10;8,2;332
2012;8;11;9,3;22
2012;8;12;9,7;6
2012;8;13;8,5;34
2012;8;14;8,9;354
2012;8;15;6,9;315
2012;8;16;5;309
2012;8;17;5,9;6
2012;8;18;7,4;6
2012;8;19;5,4;270
2012;8;20;6,9;208
2012;8;21;8,8;264
2012;8;22;8,8;304
2012;8;23;7,3;236
2012;8;24;15,1;276
2012;8;25;4,3;276
2012;8;26;7,8;242
2012;8;27;10,9;298
2012;8;28;8,9;231
2012;8;29;7,3;276
2012;8;30;7,1;208
2012;8;31;9,4;208
2012;9;1;8,4;28
2012;9;2;7,4;22
2012;9;3;7,8;22
2012;9;4;8,6;28
2012;9;5;7,9;354
2012;9;6;10,5;349
2012;9;7;7,6;253
2012;9;8;7,8;287
2012;9;9;6,5;22
2012;9;10;9,3;169
2012;9;11;8,6;219
2012;9;12;12;247
2012;9;13;8,6;354
2012;9;14;8,2;17
2012;9;15;9;326
2012;9;16;5,8;34
2012;9;17;8,1;214
2012;9;18;8;202
2012;9;19;9;332
2012;9;20;10,8;360
2012;9;21;4,7;321
2012;9;22;9,6;202
2012;9;23;4;259
2012;9;24;9,9;51
2012;9;25;6,8;242
2012;9;26;8;129
2012;9;27;13,7;202
2012;9;28;8;253
2012;9;29;5,5;169
2012;9;30;6,9;34
2012;10;1;8;197
2012;10;2;4,3;247
2012;10;3;5,8;247
2012;10;4;13,3;253
2012;10;5;6,5;174
2012;10;6;8,6;186
2012;10;7;17,9;292
2012;10;8;7,1;270
2012;10;9;6,4;208
2012;10;10;4,7;219
2012;10;11;4,4;309
2012;10;12;10,6;152
2012;10;13;6,1;135
2012;10;14;10,4;174
2012;10;15;11,8;141
2012;10;16;7,2;281
2012;10;17;6,7;186
2012;10;18;9,9;163
2012;10;19;6,8;180
2012;10;20;3,8;259
2012;10;21;4,2;219
2012;10;22;3,5;34
2012;10;23;5,9;34
2012;10;24;3,4;247
2012;10;25;6,4;276
2012;10;26;7,8;34
2012;10;27;12;56
2012;10;28;13,1;360
2012;10;29;11,2;28
2012;10;30;6,5;214
2012;10;31;13,5;124
2012;11;1;13,8;107
2012;11;2;7,4;197
2012;11;3;9;90
2012;11;4;10,6;169
2012;11;5;10,5;180
2012;11;6;9,9;264
2012;11;7;10,3;214
2012;11;8;7;208
2012;11;9;5,2;292
2012;11;10;15,2;107
2012;11;11;15,1;146
2012;11;12;6,9;247
2012;11;13;7,6;17
2012;11;14;3,5;28
2012;11;15;6,9;118
2012;11;16;7,6;202
2012;11;17;7,5;174
2012;11;18;6,8;202
2012;11;19;3,4;67
2012;11;20;4,3;112
2012;11;21;6,4;34
2012;11;22;6;180
2012;11;23;3,4;231
2012;11;24;4,5;259
2012;11;25;6,4;146
2012;11;26;7,6;107
2012;11;27;10,3;112
2012;11;28;10,3;174
2012;11;29;13,1;191
2012;11;30;7,8;253
2012;12;1;5,1;354
2012;12;2;5,5;304
2012;12;3;9,5;326
2012;12;4;8,6;186
2012;12;5;5,1;247
2012;12;6;11;270
2012;12;7;4,9;247
2012;12;8;6,2;51
2012;12;9;3;84
2012;12;10;9,3;202
2012;12;11;7,9;354
2012;12;12;7,2;304
2012;12;13;9,2;118
2012;12;14;11,7;146
2012;12;15;12,5;180
2012;12;16;3;96
2012;12;17;6,3;163
2012;12;18;3,5;214
2012;12;19;6,5;34
2012;12;20;8,5;39
2012;12;21;5,7;28
2012;12;22;4,5;101
2012;12;23;10,7;129
2012;12;24;3,8;354
2012;12;25;7,6;135
2012;12;26;7,5;247
2012;12;27;12;208
2012;12;28;12,8;39
2012;12;29;8,5;101
2012;12;30;11,4;186
2012;12;31;7,7;157
2013;1;1;10,3;107
2013;1;2;3,9;242
2013;1;3;10;219
2013;1;4;12,3;309
2013;1;5;10,3;332
2013;1;6;9;39
2013;1;7;10,3;28
2013;1;8;2,3;360
2013;1;9;7,2;146
2013;1;10;8;208
2013;1;11;9,9;304
2013;1;12;5,6;242
2013;1;13;4,2;34
2013;1;14;5,3;28
2013;1;15;10,7;129
2013;1;16;7,4;28
2013;1;17;10,5;28
2013;1;18;13;22
2013;1;19;10,5;11
2013;1;20;6,7;28
2013;1;21;4,6;51
2013;1;22;6,3;28
2013;1;23;4;34
2013;1;24;8;34
2013;1;25;12,7;17
2013;1;26;3,6;79
2013;1;27;5,2;247
2013;1;28;3,7;259
2013;1;29;10,3;219
2013;1;30;12,6;259
2013;1;31;12,4;281
2013;2;1;12,7;276
2013;2;2;9;315
2013;2;3;8,5;332
2013;2;4;11,5;219
2013;2;5;13;309
2013;2;6;6,1;219
2013;2;7;8,4;360
2013;2;8;4,7;326
2013;2;9;9,1;22
2013;2;10;9,8;34
2013;2;11;11,3;129
2013;2;12;9,3;79
2013;2;13;7,7;22
2013;2;14;9,4;17
2013;2;15;3,2;242
2013;2;16;3,7;197
2013;2;17;4,9;28
2013;2;18;2,9;90
2013;2;19;7;214
2013;2;20;7,9;287
2013;2;21;7,9;34
2013;2;22;5,8;34
2013;2;23;7,8;34
2013;2;24;9,2;112
2013;2;25;5,9;73
2013;2;26;11,4;28
2013;2;27;10,3;34
2013;2;28;4,4;79
2013;3;1;8,4;337
2013;3;2;5,3;321
2013;3;3;8,8;343
2013;3;4;6;17
2013;3;5;13,4;163
2013;3;6;14,7;157
2013;3;7;9,5;202
2013;3;8;6,1;28
2013;3;9;5,6;73
2013;3;10;3,7;84
2013;3;11;8,6;270
2013;3;12;6,7;28
2013;3;13;7,1;17
2013;3;14;14,6;11
2013;3;15;16,4;354
2013;3;16;7,5;45
2013;3;17;13,3;129
2013;3;18;14,6;129
2013;3;19;12,9;309
2013;3;20;6,2;225
2013;3;21;12,5;298
2013;3;22;10,9;349
2013;3;23;11,6;28
2013;3;24;10,6;34
2013;3;25;10,2;28
2013;3;26;10,3;39
2013;3;27;6,8;22
2013;3;28;13,5;101
2013;3;29;13,9;174
2013;3;30;5,7;34
2013;3;31;11,8;39
2013;4;1;7,5;281
2013;4;2;9,6;22
2013;4;3;10,8;28
2013;4;4;8;28
2013;4;5;6,2;17
2013;4;6;7,1;28
2013;4;7;9,8;349
2013;4;8;7;90
2013;4;9;9,1;169
2013;4;10;10,7;292
2013;4;11;8,6;180
2013;4;12;10,5;247
2013;4;13;17,1;287
2013;4;14;4;73
2013;4;15;5,7;208
2013;4;16;8,5;169
2013;4;17;5;112
2013;4;18;7,4;202
2013;4;19;8,8;39
2013;4;20;11,8;28
2013;4;21;6,3;45
2013;4;22;6;337
2013;4;23;8,3;247
2013;4;24;8;214
2013;4;25;6,3;309
2013;4;26;8,4;214
2013;4;27;11,5;214
2013;4;28;8;236
2013;4;29;7,7;253
2013;4;30;7,9;197
2013;5;1;8;39
2013;5;2;6,5;62
2013;5;3;7,4;247
2013;5;4;4,3;79
2013;5;5;7,5;242
2013;5;6;6,3;169
2013;5;7;7,7;101
2013;5;8;6;107
2013;5;9;7,9;225
2013;5;10;13;107
2013;5;11;7,8;6
2013;5;12;10,6;332
2013;5;13;9,7;315
2013;5;14;4,7;321
2013;5;15;10,6;214
2013;5;16;12;163
2013;5;17;8,6;107
2013;5;18;8,4;135
2013;5;19;13;208
2013;5;20;9;247
2013;5;21;7,5;202
2013;5;22;13;287
2013;5;23;8,7;34
2013;5;24;7,4;349
2013;5;25;5,5;281
2013;5;26;10,7;287
2013;5;27;7,7;208
2013;5;28;7,5;169
2013;5;29;12,6;191
2013;5;30;5,4;219
2013;5;31;6,9;107
2013;6;1;9,5;287
2013;6;2;7,6;287
2013;6;3;8,9;259
2013;6;4;5,3;247
2013;6;5;7,8;349
2013;6;6;6,5;343
2013;6;7;6;22
2013;6;8;5,3;28
2013;6;9;7,8;124
2013;6;10;10,8;253
2013;6;11;9,2;34
2013;6;12;10,9;28
2013;6;13;6,3;11
2013;6;14;8,9;287
2013;6;15;6,3;219
2013;6;16;5,1;247
2013;6;17;4,4;112
2013;6;18;7,5;67
2013;6;19;4,8;343
2013;6;20;8,7;163
2013;6;21;8,3;219
2013;6;22;6,5;28
2013;6;23;8,7;73
2013;6;24;8,8;242
2013;6;25;8,4;270
2013;6;26;8,6;292
2013;6;27;7,1;360
2013;6;28;7,4;360
2013;6;29;5,6;281
2013;6;30;8,2;309
2013;7;1;5,6;247
2013;7;2;7,4;174
2013;7;3;9,3;174
2013;7;4;6;270
2013;7;5;8,7;354
2013;7;6;10,3;354
2013;7;7;9,8;360
2013;7;8;9,4;34
2013;7;9;6;22
2013;7;10;6,1;349
2013;7;11;10;337
2013;7;12;9,7;287
2013;7;13;11,9;321
2013;7;14;8,3;326
2013;7;15;9,2;332
2013;7;16;6,5;360
2013;7;17;5,6;337
2013;7;18;7,9;28
2013;7;19;6,3;349
2013;7;20;8,4;34
2013;7;21;9;34
2013;7;22;6,4;360
2013;7;23;7,8;39
2013;7;24;6,3;73
2013;7;25;5,3;96
2013;7;26;6;360
2013;7;27;5,7;197
2013;7;28;8,6;214
2013;7;29;9,8;259
2013;7;30;10,5;281
2013;7;31;7,9;315
2013;8;1;6;354
2013;8;2;7,4;242
2013;8;3;11,5;349
2013;8;4;20,8;304
2013;8;5;4,4;79
2013;8;6;6,3;174
2013;8;7;11,1;253
2013;8;8;8,5;163
2013;8;9;11,5;34
2013;8;10;7,7;39
2013;8;11;9,1;276
2013;8;12;6,4;39
2013;8;13;8,5;247
2013;8;14;7,8;28
2013;8;15;7,7;343
2013;8;16;5,8;124
2013;8;17;9,1;202
2013;8;18;7,2;225
2013;8;19;12,1;309
2013;8;20;7,3;321
2013;8;21;10,5;6
2013;8;22;7,7;343
2013;8;23;7;22
2013;8;24;4,9;247
2013;8;25;5,5;17
2013;8;26;6,9;34
2013;8;27;6,3;17
2013;8;28;5,1;39
2013;8;29;10;28
2013;8;30;4,3;292
2013;8;31;7,3;264
2013;9;1;8,1;321
2013;9;2;9,9;264
2013;9;3;9,1;298
2013;9;4;4,4;39
2013;9;5;6,1;17
2013;9;6;5,2;124
2013;9;7;5;129
2013;9;8;7,4;169
2013;9;9;9,6;163
2013;9;10;13,7;298
2013;9;11;4,3;253
2013;9;12;7,5;219
2013;9;13;5,6;321
2013;9;14;11,7;298
2013;9;15;4;231
2013;9;16;8,9;270
2013;9;17;10,2;337
2013;9;18;7;208
2013;9;19;11;309
2013;9;20;5,3;208
2013;9;21;8;321
2013;9;22;4,5;270
2013;9;23;14,4;304
2013;9;24;11,3;276
2013;9;25;9,9;28
2013;9;26;10,9;332
2013;9;27;9,3;354
2013;9;28;4,3;360
2013;9;29;6,8;96
2013;9;30;8,1;34
2013;10;1;10,9;354
2013;10;2;12,8;360
2013;10;3;4,6;101
2013;10;4;6,7;163
2013;10;5;10,3;118
2013;10;6;6,5;219
2013;10;7;2,9;321
2013;10;8;6,2;107
2013;10;9;4,2;253
2013;10;10;9,8;163
2013;10;11;9,9;84
2013;10;12;7,4;146
2013;10;13;6,9;259
2013;10;14;3;281
2013;10;15;3,5;264
2013;10;16;8,8;349
2013;10;17;7;247
2013;10;18;10,2;259
2013;10;19;7,3;186
2013;10;20;7,1;135
2013;10;21;5,3;247
2013;10;22;8,3;180
2013;10;23;8,9;174
2013;10;24;4,1;197
2013;10;25;4,7;174
2013;10;26;6,2;270
2013;10;27;9,8;214
2013;10;28;9,5;129
2013;10;29;4,3;236
2013;10;30;3,6;236
2013;10;31;5,4;152
2013;11;1;6,4;225
2013;11;2;11,2;191
2013;11;3;9,8;225
2013;11;4;14,7;174
2013;11;5;6,2;315
2013;11;6;10;242
2013;11;7;10,2;253
2013;11;8;5,9;101
2013;11;9;9;202
2013;11;10;6;174
2013;11;11;12;28
2013;11;12;7,6;28
2013;11;13;6;242
2013;11;14;4,7;107
2013;11;15;3,2;96
2013;11;16;4;17
2013;11;17;3,4;28
2013;11;18;9,8;129
2013;11;19;12,7;135
2013;11;20;12,3;180
2013;11;21;6;101
2013;11;22;5,3;84
2013;11;23;8,2;22
2013;11;24;11,4;11
2013;11;25;17;354
2013;11;26;9,9;17
2013;11;27;11,6;34
2013;11;28;6,6;214
2013;11;29;8,3;242
2013;11;30;9,8;247
2013;12;1;5,4;281
2013;12;2;7,9;22
2013;12;3;5,6;191
2013;12;4;6,7;247
2013;12;5;12,3;214
2013;12;6;18,2;287
2013;12;7;14,4;287
2013;12;8;7,1;202
2013;12;9;11;242
2013;12;10;7,3;39
2013;12;11;2,9;281
2013;12;12;3;202
2013;12;13;3,7;197
2013;12;14;5;208
2013;12;15;3,7;242
2013;12;16;3,4;152
2013;12;17;5,9;163
2013;12;18;5,9;157
2013;12;19;7,9;174
2013;12;20;5,1;112
2013;12;21;7,1;186
2013;12;22;8;191
2013;12;23;4,6;253
2013;12;24;11,8;107
2013;12;25;14;174
2013;12;26;14,8;197
2013;12;27;6,6;219
2013;12;28;11,1;135
2013;12;29;9;174
2013;12;30;3,4;56
2013;12;31;7,3;129
2014;1;1;8,2;112
2014;1;2;7,9;135
2014;1;3;5,1;141
2014;1;4;14,6;152
2014;1;5;12,7;174
2014;1;6;6,4;124
2014;1;7;8,8;112
2014;1;8;6;259
2014;1;9;5,8;163
2014;1;10;10,2;281
2014;1;11;6,6;208
2014;1;12;11,1;292
2014;1;13;3,1;326
2014;1;14;12,5;163
2014;1;15;6,8;214
2014;1;16;7,8;174
2014;1;17;5,4;135
2014;1;18;9,8;169
2014;1;19;10,1;197
2014;1;20;8,1;112
2014;1;21;5,4;253
2014;1;22;6,8;34
2014;1;23;7,4;11
2014;1;24;10,8;34
2014;1;25;14;34
2014;1;26;7,4;28
2014;1;27;8,2;141
2014;1;28;6,3;45
2014;1;29;6;101
2014;1;30;12,7;191
2014;1;31;14,3;124
2014;2;1;13,9;124
2014;2;2;13,7;152
2014;2;3;8,1;174
2014;2;4;15,2;141
2014;2;5;12,8;157
2014;2;6;6,3;219
2014;2;7;9,7;197
2014;2;8;7,3;124
2014;2;9;7,3;264
2014;2;10;12,1;174
2014;2;11;13,2;169
2014;2;12;3,6;349
2014;2;13;9,7;169
2014;2;14;8,9;276
2014;2;15;13,4;101
2014;2;16;6,5;236
2014;2;17;4,1;253
2014;2;18;5,8;186
2014;2;19;5;112
2014;2;20;5;247
2014;2;21;7;169
2014;2;22;6,1;349
2014;2;23;9,6;349
2014;2;24;4,8;129
2014;2;25;7,4;163
2014;2;26;7,3;169
2014;2;27;5,7;253
2014;2;28;7,5;101
2014;3;1;9,3;163
2014;3;2;4,5;96
2014;3;3;7,3;96
2014;3;4;5,7;34
2014;3;5;10,9;354
2014;3;6;13,1;343
2014;3;7;7;34
2014;3;8;5,4;17
2014;3;9;6,6;56
2014;3;10;7;214
2014;3;11;8,3;45
2014;3;12;9,3;45
2014;3;13;5,5;247
2014;3;14;3,9;242
2014;3;15;14,3;321
2014;3;16;15,2;298
2014;3;17;11,5;264
2014;3;18;8,7;264
2014;3;19;13,5;276
2014;3;20;6,2;214
2014;3;21;10,5;152
2014;3;22;7,8;174
2014;3;23;9,3;191
2014;3;24;8,1;315
2014;3;25;7,4;337
2014;3;26;5,3;28
2014;3;27;6,4;17
2014;3;28;7,7;11
2014;3;29;6;62
2014;3;30;7,4;264
2014;3;31;9;270
2014;4;1;3,9;79
2014;4;2;6,1;124
2014;4;3;6,3;118
2014;4;4;2,9;202
2014;4;5;5,9;39
2014;4;6;5,8;247
2014;4;7;4,1;247
2014;4;8;17,8;309
2014;4;9;12,2;321
2014;4;10;8,6;292
2014;4;11;5,1;56
2014;4;12;6,5;349
2014;4;13;6,2;247
2014;4;14;16,4;281
2014;4;15;14;349
2014;4;16;14,3;34
2014;4;17;11,8;51
2014;4;18;5,5;298
2014;4;19;12,4;39
2014;4;20;8,9;112
2014;4;21;8,9;174
2014;4;22;6;231
2014;4;23;6,2;39
2014;4;24;8,4;360
2014;4;25;6,2;51
2014;4;26;5,5;202
2014;4;27;8,2;146
2014;4;28;6,8;34
2014;4;29;10;17
2014;4;30;7,2;73
2014;5;1;4,6;17
2014;5;2;7,5;349
2014;5;3;13,4;354
2014;5;4;14,1;22
2014;5;5;8,2;45
2014;5;6;7,3;180
2014;5;7;7,2;231
2014;5;8;8,9;287
2014;5;9;7,7;219
2014;5;10;12,8;292
2014;5;11;9,1;219
2014;5;12;15,5;253
2014;5;13;5,9;354
2014;5;14;11,1;22
2014;5;15;19,3;349
2014;5;16;12,5;22
2014;5;17;6,4;17
2014;5;18;7,2;191
2014;5;19;9,2;135
2014;5;20;8,3;180
2014;5;21;8,8;152
2014;5;22;9,3;191
2014;5;23;11,9;225
2014;5;24;7,5;219
2014;5;25;7,4;360
2014;5;26;7,7;45
2014;5;27;8,1;242
2014;5;28;6,9;236
2014;5;29;7,5;22
2014;5;30;9,9;354
2014;5;31;10,4;45
2014;6;1;8,8;28
2014;6;2;7,8;51
2014;6;3;6,7;56
2014;6;4;5,9;96
2014;6;5;10;309
2014;6;6;6,8;34
2014;6;7;5,4;349
2014;6;8;5;34
2014;6;9;4,3;90
2014;6;10;3,4;73
